564,6
50,23
743,7
1764,1
1868,2
85,11
1816,2
75,21
139,11
777,10
1277,1
200,13
352,9
45,39
19,22
351,3
1131,2
1639,4
513,8
159,6
35,32
97,22
1481,1
977,4
727,1
294,6
103,22
1795,1
2290,5
1549,9
559,6
127,19
276,7
206,7
118,8
565,2
679,9
1888,2
2007,4
366,4
16,8
1187,1
297,1
647,6
84,2
1469,2
1138,1
1282,1
602,2
938,3
10,8
1531,1
671,5
11,45
452,3
1081,4
438,1
1442,1
1458,1
2437,2
889,5
1544,3
226,5
797,2
56,21
393,6
76,7
1783,3
293,4
274,7
2130,2
1530,3
68,8
794,6
682,2
1155,2
863,3
303,10
2232,1
268,14
1468,2
69,7
178,11
496,6
1323,3
404,6
516,3
1643,1
2004,2
1374,1
1348,1
13,20
799,1
96,11
126,5
1778,1
1533,1
390,3
816,5
4,143
265,3
1118,9
1484,2
270,3
574,3
242,5
524,1
2443,3
2030,1
1241,2
410,6
458,1
31,6
347,13
360,7
422,2
12,14
153,8
823,1
54,8
833,2
70,4
241,7
1958,2
641,5
2204,1
147,8
1124,1
228,3
218,12
392,3
490,2
721,1
1818,1
1465,4
644,2
461,6
487,14
636,4
160,1
193,16
2424,3
1193,4
277,6
1285,2
342,13
48,13
1056,2
610,6
1925,1
2429,3
649,6
1009,2
924,9
1815,1
1119,2
2460,1
581,14
278,2
1862,1
131,40
952,6
1344,2
301,5
562,4
8,50
810,2
174,25
663,13
81,17
1340,5
895,9
345,4
314,6
2143,5
538,3
32,14
455,12
1026,6
1901,2
785,17
806,7
329,30
609,5
963,2
240,12
27,19
835,8
231,3
2416,1
109,16
201,6
379,4
1983,3
980,3
1035,3
2453,3
492,15
1419,2
341,7
481,5
106,20
725,4
133,7
558,8
684,9
908,4
52,20
657,8
101,14
284,5
371,11
1190,6
659,4
770,2
2059,4
1141,4
570,3
1110,4
1485,3
128,15
333,8
310,6
749,10
1148,8
2098,4
1464,3
594,4
801,1
121,18
1851,4
1513,1
494,13
1752,9
388,4
733,2
1342,2
38,21
367,4
652,2
296,11
169,20
372,4
171,2
384,8
2258,1
1346,8
1457,2
1555,9
723,3
1488,1
324,5
1673,4
918,2
230,7
2149,1
1669,1
505,1
397,4
123,10
149,6
203,16
221,16
291,6
1213,6
432,2
66,11
1865,1
1453,1
1272,1
247,8
2061,2
519,4
917,9
793,4
88,5
100,12
222,18
710,2
381,6
1078,1
135,25
254,34
223,3
1949,1
1479,4
22,3
464,2
826,7
830,2
972,4
653,2
2248,2
782,2
326,7
1515,2
47,4
568,7
164,1
1593,2
698,9
90,1
2199,1
620,3
7,21
288,10
1320,3
1332,2
44,5
74,25
194,5
1787,1
1182,3
1058,1
142,4
295,1
541,2
29,57
1303,2
304,14
854,1
1874,6
312,7
1077,3
1300,1
469,5
338,10
25,11
466,7
1159,3
83,1
40,8
418,11
250,12
202,3
915,2
124,1
1325,1
1060,8
79,12
864,6
971,4
23,30
2214,10
603,1
1677,2
386,7
407,20
72,10
190,2
233,23
182,14
1224,2
601,5
1266,1
266,8
929,8
275,9
210,29
429,3
1174,1
60,2
204,14
2,3
548,5
192,7
590,1
236,25
224,3
122,8
617,3
46,19
1891,7
694,8
486,8
832,5
619,8
787,9
2376,3
536,5
1181,3
691,1
306,2
489,2
567,3
661,2
662,7
1157,8
176,6
498,1
2172,1
197,8
708,5
14,6
191,4
1690,4
63,11
1125,1
1235,5
512,1
2237,3
2464,2
2119,1
402,10
575,11
305,3
758,3
2372,3
951,7
1034,3
1622,2
680,5
753,5
1550,2
827,1
208,3
64,72
1538,1
911,2
2382,1
426,3
1563,1
2042,1
1540,3
428,3
532,3
1352,1
767,7
299,15
163,6
1697,2
1212,2
151,10
511,13
1883,2
107,6
1618,1
769,2
2444,2
983,4
1525,4
350,4
2431,1
1208,2
969,2
530,1
507,1
260,11
903,2
910,5
346,10
17,15
2425,1
814,2
327,2
1246,2
1281,4
732,2
286,7
156,3
280,1
848,3
856,3
184,2
112,7
1517,1
271,6
104,10
53,8
412,4
1070,4
245,2
2032,1
154,24
754,3
1203,4
2480,5
925,1
518,9
51,5
146,3
425,4
1099,2
736,3
1791,4
313,9
1545,1
1096,3
409,1
2447,2
1641,2
1121,5
1769,2
660,2
2180,5
831,3
821,2
919,5
1564,2
922,2
2211,2
843,9
1350,1
1826,7
78,6
731,3
431,3
337,8
1030,4
67,8
1079,5
907,3
1792,6
2261,1
2142,2
596,13
687,11
1629,2
962,1
756,3
954,2
282,3
267,2
2483,1
473,1
1824,1
1943,3
196,6
179,1
394,3
592,5
229,7
1041,2
249,3
319,14
1509,1
140,5
985,5
6,2
185,4
1037,1
1379,1
1195,4
1412,5
28,4
534,5
115,2
129,3
1486,2
1017,4
391,2
621,3
580,4
2154,4
1962,4
353,15
1337,3
1418,2
569,2
1542,2
685,1
2131,2
798,4
2164,3
243,3
2433,1
475,2
2423,4
1194,2
1994,1
2167,2
992,1
120,26
1210,11
618,4
706,3
172,1
150,1
364,18
9,8
716,3
209,5
2411,5
1167,2
2108,9
879,3
214,9
1002,2
503,2
2072,1
944,6
1503,1
1349,5
1916,4
462,5
901,1
774,1
186,6
2263,1
608,5
705,1
71,3
451,10
846,2
849,24
2067,1
695,2
2271,1
728,6
2161,3
378,3
1654,1
572,10
114,21
15,5
648,5
73,7
982,5
812,2
198,2
1472,1
1059,4
495,11
939,2
1080,1
273,2
933,4
348,7
1177,3
1189,3
145,1
1876,1
1900,5
502,4
747,1
555,3
976,2
686,3
21,1
119,5
1755,1
447,2
1607,2
152,4
579,4
1894,1
701,3
1799,4
953,4
563,3
688,7
693,3
1534,1
2047,1
300,4
484,3
1036,4
1265,6
1385,1
1365,2
2347,2
328,6
1906,1
1403,1
436,1
36,1
472,5
362,4
317,6
2102,1
398,4
836,2
2034,5
2174,1
955,3
2279,1
667,15
2331,1
95,6
400,1
1011,1
529,3
343,9
2147,1
157,7
65,16
515,4
138,2
1067,4
187,1
646,1
542,7
369,12
1435,2
2421,1
1417,3
80,6
26,8
457,8
696,2
2497,3
1830,20
1447,3
167,7
1076,3
482,5
1611,1
1326,1
322,5
1895,3
141,10
2409,1
30,6
909,1
979,14
421,2
703,5
1437,1
318,7
1729,1
332,3
2380,1
1217,1
898,2
57,1
1273,3
395,6
988,6
93,5
811,3
49,2
847,1
1015,2
98,2
1800,1
334,5
1180,2
87,9
1571,2
1560,4
41,15
315,3
416,2
1915,2
838,4
380,4
870,5
906,1
143,12
1685,2
927,2
2291,1
2187,7
2302,1
478,2
1143,3
2400,2
376,2
1443,3
161,3
582,4
1268,1
468,4
413,3
764,1
803,6
1191,4
1199,5
2422,3
760,21
1271,2
577,4
1860,7
2116,2
2472,1
99,8
264,9
1122,2
2499,3
1770,1
1527,13
514,4
1605,2
1151,6
1230,8
1405,5
2498,1
941,5
3,23
2329,11
745,1
1850,2
1543,1
634,4
578,22
382,4
1028,4
361,5
2256,4
993,2
1634,3
180,8
1441,3
61,1
1926,3
113,5
91,2
77,1
2254,1
813,1
1699,1
1073,2
1304,3
456,1
1700,1
445,2
18,18
1561,2
321,1
1074,4
2352,6
1582,1
2103,7
2221,1
33,4
1559,2
692,1
631,3
1946,1
501,9
215,10
818,1
1514,1
356,6
34,12
1404,1
1806,4
1506,2
1772,1
1048,9
460,1
244,1
246,3
2024,1
189,4
1529,3
1756,1
1384,1
2242,1
2078,2
239,4
235,3
2338,2
1007,2
888,1
700,1
1731,3
1414,2
724,4
677,2
2192,1
1291,2
1834,1
956,1
1661,1
92,1
414,5
991,1
549,3
470,2
1039,3
450,1
960,2
1226,3
1647,1
1480,1
539,1
1109,15
1296,3
1322,1
627,5
1759,2
1886,1
855,3
1636,1
506,6
607,6
2268,1
1735,1
987,2
625,7
2332,4
2298,2
1674,1
1050,2
921,4
437,2
368,1
175,1
926,1
739,2
2381,2
24,11
1633,1
1462,1
681,1
1867,1
453,2
880,2
440,9
430,4
1240,5
39,2
804,1
1415,4
42,12
748,1
125,18
1390,3
718,1
1665,1
2492,1
1142,1
1082,2
1305,1
1406,1
2407,1
1238,5
600,1
227,2
1937,1
1873,1
225,4
263,2
1519,1
173,1
1276,1
709,3
354,2
111,1
1740,3
560,2
819,4
704,3
1147,1
1202,6
2223,1
761,6
2426,2
1494,1
729,2
604,6
1510,1
510,4
967,2
2056,1
102,2
1819,2
335,2
1717,1
523,11
405,2
638,1
1,9
1085,3
630,1
2220,2
272,8
714,3
1627,6
1838,3
1590,6
117,2
2278,1
1596,1
1132,2
763,2
1287,2
166,2
635,5
1707,1
543,4
959,3
737,1
463,1
517,1
220,6
316,3
584,4
978,1
1184,1
865,1
1207,2
930,1
442,1
1615,1
1306,1
2406,1
340,2
311,1
1345,2
859,2
2324,1
776,2
1152,7
789,2
181,2
307,4
2361,2
2339,1
509,2
1666,3
1027,3
1044,1
1315,1
862,2
936,2
444,1
683,4
508,1
1336,2
1704,1
881,2
309,1
1395,4
1243,1
773,2
363,2
1228,2
2273,1
942,5
599,7
1977,2
1952,2
990,5
935,6
1335,5
137,17
666,3
459,2
1063,1
885,3
82,1
339,1
545,2
1897,3
1594,3
256,1
1951,2
1475,3
500,1
2092,1
330,3
290,2
547,3
839,1
1176,4
1294,8
1557,1
1691,2
945,2
882,4
1065,3
1013,3
1069,1
1250,1
994,1
1263,6
1584,2
642,2
571,4
876,3
168,2
385,6
1635,3
1692,1
1381,1
943,1
1923,1
786,6
1168,6
1289,1
841,13
1072,5
535,1
2378,3
1341,1
762,8
1483,1
896,1
1321,2
2389,1
1211,1
1449,1
791,5
1649,1
1708,2
1355,1
148,12
1343,5
726,3
2218,1
349,2
1383,1
624,3
1753,2
427,2
2415,5
650,2
1521,2
2229,1
1220,1
2297,1
1227,1
643,7
1727,2
632,2
2417,2
1583,8
1978,1
2091,1
1256,1
781,1
358,12
465,4
1101,4
1092,1
1811,2
2029,2
796,1
1567,1
2246,2
722,2
89,2
1573,1
1718,1
1259,1
1068,1
1061,1
1898,1
2470,4
2137,2
1471,1
860,1
262,1
1598,3
396,3
1115,1
1913,1
257,1
948,1
2495,2
999,2
1746,1
1613,2
1108,3
946,1
331,2
1021,1
2445,2
1969,1
1145,1
2145,1
2233,1
2052,1
1269,1
1286,7
1463,1
355,3
2434,4
1957,3
2449,1
1645,3
1460,1
2227,1
415,4
423,2
1139,2
1215,1
370,2
188,3
144,2
373,5
1655,1
2155,1
1642,3
2016,1
546,2
2043,2
1339,1
1541,1
1646,1
20,1
2208,2
853,2
1938,1
735,3
1944,1
1905,1
255,3
2031,19
1477,2
1491,5
1620,1
583,1
840,1
528,2
1698,1
1619,4
1934,1
719,1
1319,1
1394,2
1153,1
905,1
750,1
1723,1
1827,3
2309,1
1196,2
1316,13
2011,1
2159,2
1993,1
298,4
779,1
2076,1
751,16
1705,2
2027,1
2436,2
1840,3
533,2
676,2
477,2
1164,1
1907,3
1382,1
1361,1
1313,2
1397,1
1387,2
292,1
1392,1
2391,2
1558,2
234,1
2101,1
720,1
2322,2
1854,1
612,1
817,1
1126,1
1407,2
678,1
1779,1
2353,1
2496,1
2369,1
1499,1
1586,1
2060,1
420,1
1137,2
1487,2
2219,1
1299,1
2384,4
883,1
1163,1
2196,1
2392,1
1890,1
1939,1
825,1
1427,1
474,4
2349,2
1242,2
651,1
483,8
1358,1
802,1
1728,2
1008,1
1734,1
213,1
1478,1
1018,2
1423,1
981,1
2035,1
2081,1
1847,2
110,1
1297,2
669,1
344,2
336,2
2178,1
499,1
1625,1
611,1
2140,1
1333,2
471,2
2226,1
550,1
622,1
1881,1
5,1
1086,1
998,1
613,1
1768,1
1106,1
2320,1
2387,1
1025,1
488,2
1747,1
480,2
820,5
1628,1
893,1
628,4
1720,5
1400,2
588,1
1852,11
961,1
852,1
645,1
375,1
984,1
1452,4
1024,2
2025,1
1780,5
1602,1
1386,2
467,1
2482,2
2177,1
1798,1
1621,6
504,1
1507,1
323,7
2230,1
2413,1
1005,4
2368,5
1985,1
1408,2
2144,1
58,1
585,1
1298,1
1422,1
491,1
1490,1
795,1
1032,2
664,2
212,1
155,1
1492,3
1248,1
1656,1
252,1
